profit,datetime,kraken,gdax,quantity
28.90,2017-12-02 15:02:18.836929,83.810000,87.490000,766.023400
27.45,2017-12-02 15:02:24.695053,83.810000,87.330000,766.023400
21.51,2017-12-02 15:02:32.156280,84.460000,87.330000,771.964400
21.51,2017-12-02 15:02:38.894926,84.460000,87.330000,771.964400
26.54,2017-12-02 15:02:45.869106,83.910000,87.330000,766.937400
26.54,2017-12-02 15:02:53.176868,83.910000,87.330000,766.937400
26.54,2017-12-02 15:03:00.651179,83.910000,87.330000,766.937400
26.54,2017-12-02 15:03:07.100209,83.910000,87.330000,766.937400
26.54,2017-12-02 15:03:12.971585,83.910000,87.330000,766.937400
26.54,2017-12-02 15:03:19.602155,83.910000,87.330000,766.937400
26.63,2017-12-02 15:03:26.323911,83.910000,87.340000,766.937400
26.63,2017-12-02 15:03:47.778646,83.910000,87.340000,766.937400
26.63,2017-12-02 15:03:54.942416,83.910000,87.340000,766.937400
26.63,2017-12-02 15:04:00.454680,83.910000,87.340000,766.937400
21.96,2017-12-02 15:04:06.945273,84.420000,87.340000,771.598800
21.69,2017-12-02 15:04:21.399428,84.450000,87.340000,771.873000
21.69,2017-12-02 15:04:28.570290,84.450000,87.340000,771.873000
25.80,2017-12-02 15:04:34.891434,84.000000,87.340000,767.760000
25.80,2017-12-02 15:04:42.523707,84.000000,87.340000,767.760000
25.80,2017-12-02 15:04:51.694309,84.000000,87.340000,767.760000
25.80,2017-12-02 15:04:58.850983,84.000000,87.340000,767.760000
25.80,2017-12-02 15:05:09.511746,84.000000,87.340000,767.760000
25.80,2017-12-02 15:05:21.703939,84.000000,87.340000,767.760000
25.80,2017-12-02 15:05:28.980843,84.000000,87.340000,767.760000
27.26,2017-12-02 15:05:38.878102,84.000000,87.500000,767.760000
27.26,2017-12-02 15:05:48.916959,84.000000,87.500000,767.760000
27.26,2017-12-02 15:05:55.711129,84.000000,87.500000,767.760000
27.26,2017-12-02 15:06:09.752090,84.000000,87.500000,767.760000
27.26,2017-12-02 15:06:19.888809,84.000000,87.500000,767.760000
27.26,2017-12-02 15:06:27.335081,84.000000,87.500000,767.760000
27.26,2017-12-02 15:06:34.282626,84.000000,87.500000,767.760000
27.26,2017-12-02 15:06:41.951684,84.000000,87.500000,767.760000
27.26,2017-12-02 15:06:49.213582,84.000000,87.500000,767.760000
27.26,2017-12-02 15:06:58.250133,84.000000,87.500000,767.760000
27.26,2017-12-02 15:07:14.258483,84.000000,87.500000,767.760000
27.26,2017-12-02 15:07:21.957163,84.000000,87.500000,767.760000
27.17,2017-12-02 15:07:35.950883,84.010000,87.500000,767.851400
27.17,2017-12-02 15:07:42.704306,84.010000,87.500000,767.851400
27.17,2017-12-02 15:07:49.590121,84.010000,87.500000,767.851400
27.17,2017-12-02 15:07:56.227489,84.010000,87.500000,767.851400
27.17,2017-12-02 15:08:07.172923,84.010000,87.500000,767.851400
27.17,2017-12-02 15:08:14.010124,84.010000,87.500000,767.851400
22.78,2017-12-02 15:08:20.745354,84.490000,87.500000,772.238600
22.78,2017-12-02 15:08:27.469634,84.490000,87.500000,772.238600
22.78,2017-12-02 15:09:35.375191,84.490000,87.500000,772.238600
28.81,2017-12-02 15:09:44.720431,83.830000,87.500000,766.206200
25.42,2017-12-02 15:09:51.645117,84.430000,87.730000,771.690200
24.78,2017-12-02 15:10:00.012631,84.500000,87.730000,772.330000
23.86,2017-12-02 15:10:08.089748,84.600000,87.730000,773.244000
23.86,2017-12-02 15:10:14.929521,84.600000,87.730000,773.244000
23.86,2017-12-02 15:10:25.482266,84.600000,87.730000,773.244000
23.86,2017-12-02 15:10:31.954014,84.600000,87.730000,773.244000
23.86,2017-12-02 15:10:39.590899,84.600000,87.730000,773.244000
24.78,2017-12-02 15:10:47.754897,84.500000,87.730000,772.330000
24.69,2017-12-02 15:11:01.147610,84.510000,87.730000,772.421400
24.69,2017-12-02 15:11:08.363755,84.510000,87.730000,772.421400
24.69,2017-12-02 15:11:14.887797,84.510000,87.730000,772.421400
24.69,2017-12-02 15:11:22.980676,84.510000,87.730000,772.421400
24.69,2017-12-02 15:11:30.120261,84.510000,87.730000,772.421400
24.69,2017-12-02 15:11:37.603770,84.510000,87.730000,772.421400
24.69,2017-12-02 15:11:44.705930,84.510000,87.730000,772.421400
24.69,2017-12-02 15:11:51.601087,84.510000,87.730000,772.421400
24.69,2017-12-02 15:12:00.194193,84.510000,87.730000,772.421400
24.69,2017-12-02 15:12:06.006672,84.510000,87.730000,772.421400
23.59,2017-12-02 15:12:14.085091,84.630000,87.730000,773.518200
23.59,2017-12-02 15:12:36.604554,84.630000,87.730000,773.518200
23.68,2017-12-02 15:12:46.306472,84.620000,87.730000,773.426800
23.68,2017-12-02 15:12:54.933069,84.620000,87.730000,773.426800
23.68,2017-12-02 15:13:00.771701,84.620000,87.730000,773.426800
23.68,2017-12-02 15:13:07.650216,84.620000,87.730000,773.426800
22.50,2017-12-02 15:13:14.887462,84.620000,87.600000,773.426800
22.50,2017-12-02 15:13:20.766637,84.620000,87.600000,773.426800
22.50,2017-12-02 15:13:27.462380,84.620000,87.600000,773.426800
22.50,2017-12-02 15:13:35.181390,84.620000,87.600000,773.426800
22.50,2017-12-02 15:13:40.998267,84.620000,87.600000,773.426800
22.50,2017-12-02 15:13:47.850181,84.620000,87.600000,773.426800
23.50,2017-12-02 15:13:58.672313,84.510000,87.600000,772.421400
23.50,2017-12-02 15:14:04.478345,84.510000,87.600000,772.421400
23.50,2017-12-02 15:14:14.354227,84.510000,87.600000,772.421400
23.41,2017-12-02 15:14:20.221228,84.510000,87.590000,772.421400
23.41,2017-12-02 15:14:27.922605,84.510000,87.590000,772.421400
23.41,2017-12-02 15:14:34.167715,84.510000,87.590000,772.421400
23.41,2017-12-02 15:14:40.037119,84.510000,87.590000,772.421400
23.41,2017-12-02 15:14:51.117672,84.510000,87.590000,772.421400
23.41,2017-12-02 15:14:59.283005,84.510000,87.590000,772.421400
23.41,2017-12-02 15:15:05.909832,84.510000,87.590000,772.421400
23.41,2017-12-02 15:15:12.181603,84.510000,87.590000,772.421400
23.41,2017-12-02 15:15:20.300948,84.510000,87.590000,772.421400
23.41,2017-12-02 15:15:25.802687,84.510000,87.590000,772.421400
26.52,2017-12-02 15:15:37.646268,84.170000,87.590000,769.313800
26.52,2017-12-02 15:15:59.055989,84.170000,87.590000,769.313800
27.44,2017-12-02 15:16:04.886898,84.070000,87.590000,768.399800
27.44,2017-12-02 15:16:11.997827,84.070000,87.590000,768.399800
27.44,2017-12-02 15:16:17.535773,84.070000,87.590000,768.399800
27.44,2017-12-02 15:16:38.984888,84.070000,87.590000,768.399800
27.44,2017-12-02 15:16:46.838468,84.070000,87.590000,768.399800
27.44,2017-12-02 15:16:53.333621,84.070000,87.590000,768.399800
27.16,2017-12-02 15:16:59.149644,84.070000,87.560000,768.399800
27.16,2017-12-02 15:17:05.872014,84.070000,87.560000,768.399800
27.16,2017-12-02 15:17:11.371648,84.070000,87.560000,768.399800
28.81,2017-12-02 15:17:22.365239,83.890000,87.560000,766.754600
30.36,2017-12-02 15:17:33.486420,83.720000,87.560000,765.200800
29.36,2017-12-02 15:17:42.363557,83.720000,87.450000,765.200800
29.36,2017-12-02 15:18:04.076631,83.720000,87.450000,765.200800
23.51,2017-12-02 15:18:12.828335,84.360000,87.450000,771.050400
23.51,2017-12-02 15:18:21.204797,84.360000,87.450000,771.050400
23.51,2017-12-02 15:18:29.015076,84.360000,87.450000,771.050400
23.51,2017-12-02 15:18:35.544514,84.360000,87.450000,771.050400
23.51,2017-12-02 15:18:44.469930,84.360000,87.450000,771.050400
23.51,2017-12-02 15:18:54.487779,84.360000,87.450000,771.050400
26.89,2017-12-02 15:19:01.994684,83.990000,87.450000,767.668600
31.28,2017-12-02 15:19:09.745895,83.510000,87.450000,763.281400
35.85,2017-12-02 15:19:16.784427,83.010000,87.450000,758.711400
35.12,2017-12-02 15:19:23.384394,83.010000,87.370000,758.711400
34.76,2017-12-02 15:19:30.749180,83.000000,87.320000,758.620000
32.04,2017-12-02 15:19:37.236144,83.000000,87.020000,758.620000
32.04,2017-12-02 15:19:47.515531,83.000000,87.020000,758.620000
25.91,2017-12-02 15:19:55.502980,83.670000,87.020000,764.743800
25.91,2017-12-02 15:20:03.627052,83.670000,87.020000,764.743800
25.91,2017-12-02 15:20:10.899694,83.670000,87.020000,764.743800
31.30,2017-12-02 15:20:19.715946,83.080000,87.020000,759.351200
31.30,2017-12-02 15:20:26.464737,83.080000,87.020000,759.351200
31.30,2017-12-02 15:20:33.758887,83.080000,87.020000,759.351200
27.37,2017-12-02 15:20:40.091588,83.510000,87.020000,763.281400
31.21,2017-12-02 15:20:48.203100,83.090000,87.020000,759.442600
33.58,2017-12-02 15:20:56.407887,83.090000,87.280000,759.442600
33.58,2017-12-02 15:21:05.750968,83.090000,87.280000,759.442600
28.09,2017-12-02 15:21:14.080804,83.690000,87.280000,764.926600
28.09,2017-12-02 15:21:19.974890,83.690000,87.280000,764.926600
25.73,2017-12-02 15:21:26.519187,83.690000,87.020000,764.926600
25.73,2017-12-02 15:21:33.228217,83.690000,87.020000,764.926600
25.73,2017-12-02 15:21:40.187442,83.690000,87.020000,764.926600
25.73,2017-12-02 15:22:01.902221,83.690000,87.020000,764.926600
25.73,2017-12-02 15:22:09.077261,83.690000,87.020000,764.926600
25.73,2017-12-02 15:22:15.719340,83.690000,87.020000,764.926600
25.73,2017-12-02 15:22:22.705072,83.690000,87.020000,764.926600
25.73,2017-12-02 15:22:30.352928,83.690000,87.020000,764.926600
25.73,2017-12-02 15:22:36.932355,83.690000,87.020000,764.926600
25.73,2017-12-02 15:22:42.481153,83.690000,87.020000,764.926600
25.73,2017-12-02 15:22:49.060550,83.690000,87.020000,764.926600
25.73,2017-12-02 15:22:55.792228,83.690000,87.020000,764.926600
25.73,2017-12-02 15:23:02.631676,83.690000,87.020000,764.926600
25.64,2017-12-02 15:23:09.417427,83.690000,87.010000,764.926600
25.82,2017-12-02 15:23:17.964315,83.690000,87.030000,764.926600
25.73,2017-12-02 15:23:24.746833,83.690000,87.020000,764.926600
25.73,2017-12-02 15:23:31.478866,83.690000,87.020000,764.926600
25.73,2017-12-02 15:23:37.957939,83.690000,87.020000,764.926600
25.73,2017-12-02 15:23:44.629442,83.690000,87.020000,764.926600
25.73,2017-12-02 15:23:51.216115,83.690000,87.020000,764.926600
25.73,2017-12-02 15:23:57.773494,83.690000,87.020000,764.926600
25.73,2017-12-02 15:24:04.342794,83.690000,87.020000,764.926600
25.73,2017-12-02 15:24:11.419657,83.690000,87.020000,764.926600
25.73,2017-12-02 15:24:18.064023,83.690000,87.020000,764.926600
25.73,2017-12-02 15:24:25.693924,83.690000,87.020000,764.926600
25.73,2017-12-02 15:24:33.890755,83.690000,87.020000,764.926600
25.73,2017-12-02 15:24:41.192757,83.690000,87.020000,764.926600
26.00,2017-12-02 15:24:47.767782,83.660000,87.020000,764.652400
26.00,2017-12-02 15:24:54.972741,83.660000,87.020000,764.652400
26.00,2017-12-02 15:25:01.870042,83.660000,87.020000,764.652400
29.38,2017-12-02 15:25:08.768379,83.290000,87.020000,761.270600
30.39,2017-12-02 15:25:16.189811,83.180000,87.020000,760.265200
32.12,2017-12-02 15:25:23.672984,83.180000,87.210000,760.265200
32.12,2017-12-02 15:25:30.850030,83.180000,87.210000,760.265200
31.02,2017-12-02 15:25:38.826692,83.290000,87.200000,761.270600
27.64,2017-12-02 15:25:47.151149,83.660000,87.200000,764.652400
32.48,2017-12-02 15:25:53.039724,83.130000,87.200000,759.808200
31.75,2017-12-02 15:26:04.152147,83.210000,87.200000,760.539400
31.75,2017-12-02 15:26:13.087217,83.210000,87.200000,760.539400
31.75,2017-12-02 15:26:21.643313,83.210000,87.200000,760.539400
31.75,2017-12-02 15:26:27.440269,83.210000,87.200000,760.539400
31.75,2017-12-02 15:26:37.462189,83.210000,87.200000,760.539400
31.75,2017-12-02 15:26:43.855476,83.210000,87.200000,760.539400
31.75,2017-12-02 15:26:49.372354,83.210000,87.200000,760.539400
31.75,2017-12-02 15:26:55.923156,83.210000,87.200000,760.539400
31.75,2017-12-02 15:27:03.257433,83.210000,87.200000,760.539400
31.75,2017-12-02 15:27:10.897515,83.210000,87.200000,760.539400
31.75,2017-12-02 15:27:16.825683,83.210000,87.200000,760.539400
30.56,2017-12-02 15:27:29.312366,83.340000,87.200000,761.727600
30.56,2017-12-02 15:27:35.121620,83.340000,87.200000,761.727600
30.47,2017-12-02 15:27:41.487629,83.350000,87.200000,761.819000
31.11,2017-12-02 15:27:47.331458,83.350000,87.270000,761.819000
31.11,2017-12-02 15:27:52.878992,83.350000,87.270000,761.819000
31.11,2017-12-02 15:27:58.390386,83.350000,87.270000,761.819000
31.11,2017-12-02 15:28:08.900761,83.350000,87.270000,761.819000
32.48,2017-12-02 15:28:17.713706,83.200000,87.270000,760.448000
32.48,2017-12-02 15:28:31.109773,83.200000,87.270000,760.448000
32.48,2017-12-02 15:28:42.644388,83.200000,87.270000,760.448000
33.48,2017-12-02 15:28:49.424472,83.090000,87.270000,759.442600
33.48,2017-12-02 15:28:56.210343,83.090000,87.270000,759.442600
33.48,2017-12-02 15:29:03.756357,83.090000,87.270000,759.442600
32.76,2017-12-02 15:29:11.021304,83.090000,87.190000,759.442600
32.76,2017-12-02 15:29:25.890484,83.090000,87.190000,759.442600
32.76,2017-12-02 15:29:32.581681,83.090000,87.190000,759.442600
32.85,2017-12-02 15:29:39.263921,83.090000,87.200000,759.442600
32.85,2017-12-02 15:29:54.738084,83.090000,87.200000,759.442600
32.85,2017-12-02 15:30:01.419680,83.090000,87.200000,759.442600
32.48,2017-12-02 15:30:08.952661,83.130000,87.200000,759.808200
32.48,2017-12-02 15:30:19.058098,83.130000,87.200000,759.808200
32.48,2017-12-02 15:30:26.303899,83.130000,87.200000,759.808200
32.48,2017-12-02 15:30:32.544390,83.130000,87.200000,759.808200
32.48,2017-12-02 15:30:38.054945,83.130000,87.200000,759.808200
32.48,2017-12-02 15:30:43.569718,83.130000,87.200000,759.808200
32.48,2017-12-02 15:30:49.480748,83.130000,87.200000,759.808200
32.48,2017-12-02 15:31:26.261178,83.130000,87.200000,759.808200
33.58,2017-12-02 15:31:35.945580,83.000000,87.190000,758.620000
33.58,2017-12-02 15:31:42.811084,83.000000,87.190000,758.620000
33.58,2017-12-02 15:31:48.331913,83.000000,87.190000,758.620000
33.58,2017-12-02 15:32:25.096935,83.000000,87.190000,758.620000
31.84,2017-12-02 15:32:36.192708,83.190000,87.190000,760.356600
33.58,2017-12-02 15:32:45.364007,83.000000,87.190000,758.620000
31.84,2017-12-02 15:33:00.225609,83.190000,87.190000,760.356600
31.84,2017-12-02 15:33:21.924652,83.190000,87.190000,760.356600
31.93,2017-12-02 15:33:43.613616,83.190000,87.200000,760.356600
30.48,2017-12-02 15:33:50.409763,83.230000,87.080000,760.722200
30.48,2017-12-02 15:33:57.222663,83.230000,87.080000,760.722200
30.48,2017-12-02 15:34:07.705750,83.230000,87.080000,760.722200
30.02,2017-12-02 15:34:14.504482,83.230000,87.030000,760.722200
31.85,2017-12-02 15:34:25.186455,83.000000,87.000000,758.620000
31.85,2017-12-02 15:34:36.120293,83.000000,87.000000,758.620000
31.85,2017-12-02 15:34:42.683789,83.000000,87.000000,758.620000
31.85,2017-12-02 15:34:51.076206,83.000000,87.000000,758.620000
29.84,2017-12-02 15:34:59.996821,83.220000,87.000000,760.630800
29.75,2017-12-02 15:35:09.404408,83.220000,86.990000,760.630800
31.76,2017-12-02 15:35:24.309014,83.000000,86.990000,758.620000
31.76,2017-12-02 15:35:45.947841,83.000000,86.990000,758.620000
31.76,2017-12-02 15:35:52.621336,83.000000,86.990000,758.620000
31.58,2017-12-02 15:36:03.766119,83.020000,86.990000,758.802800
30.85,2017-12-02 15:36:17.899962,83.100000,86.990000,759.534000
29.67,2017-12-02 15:36:26.199000,83.100000,86.860000,759.534000
29.67,2017-12-02 15:36:33.130720,83.100000,86.860000,759.534000
27.84,2017-12-02 15:37:01.965105,83.300000,86.860000,761.362000
27.84,2017-12-02 15:37:12.571804,83.300000,86.860000,761.362000
27.84,2017-12-02 15:37:21.317997,83.300000,86.860000,761.362000
27.93,2017-12-02 15:37:28.823338,83.300000,86.870000,761.362000
28.66,2017-12-02 15:37:35.527460,83.220000,86.870000,760.630800
30.67,2017-12-02 15:37:50.011442,83.000000,86.870000,758.620000
30.67,2017-12-02 15:38:12.938719,83.000000,86.870000,758.620000
30.67,2017-12-02 15:38:19.732491,83.000000,86.870000,758.620000
30.67,2017-12-02 15:38:26.109962,83.000000,86.870000,758.620000
30.67,2017-12-02 15:38:34.416658,83.000000,86.870000,758.620000
30.67,2017-12-02 15:38:56.106416,83.000000,86.870000,758.620000
30.67,2017-12-02 15:39:05.302987,83.000000,86.870000,758.620000
30.67,2017-12-02 15:39:15.814434,83.000000,86.870000,758.620000
30.67,2017-12-02 15:39:22.195154,83.000000,86.870000,758.620000
27.93,2017-12-02 15:39:30.324633,83.300000,86.870000,761.362000
27.93,2017-12-02 15:39:38.293777,83.300000,86.870000,761.362000
27.93,2017-12-02 15:39:43.861388,83.300000,86.870000,761.362000
27.93,2017-12-02 15:39:50.429764,83.300000,86.870000,761.362000
27.93,2017-12-02 15:40:00.490008,83.300000,86.870000,761.362000
27.93,2017-12-02 15:40:07.930945,83.300000,86.870000,761.362000
27.93,2017-12-02 15:40:14.340192,83.300000,86.870000,761.362000
27.93,2017-12-02 15:40:23.354986,83.300000,86.870000,761.362000
27.93,2017-12-02 15:40:31.207172,83.300000,86.870000,761.362000
27.93,2017-12-02 15:40:42.285946,83.300000,86.870000,761.362000
27.93,2017-12-02 15:40:52.718083,83.300000,86.870000,761.362000
27.93,2017-12-02 15:40:59.470355,83.300000,86.870000,761.362000
32.23,2017-12-02 15:41:07.434948,82.830000,86.870000,757.066200
33.78,2017-12-02 15:41:15.427380,82.660000,86.870000,755.512400
33.96,2017-12-02 15:41:24.080603,82.630000,86.860000,755.238200
34.05,2017-12-02 15:42:00.912566,82.630000,86.870000,755.238200
33.96,2017-12-02 15:42:07.418266,82.630000,86.860000,755.238200
33.96,2017-12-02 15:42:14.010087,82.630000,86.860000,755.238200
33.96,2017-12-02 15:42:20.523533,82.630000,86.860000,755.238200
34.05,2017-12-02 15:42:31.001686,82.630000,86.870000,755.238200
28.94,2017-12-02 15:42:36.520724,83.190000,86.870000,760.356600
27.93,2017-12-02 15:42:44.365740,83.300000,86.870000,761.362000
27.84,2017-12-02 15:43:06.028028,83.300000,86.860000,761.362000
27.84,2017-12-02 15:43:11.884954,83.300000,86.860000,761.362000
27.84,2017-12-02 15:43:18.722470,83.300000,86.860000,761.362000
27.84,2017-12-02 15:43:25.533783,83.300000,86.860000,761.362000
27.84,2017-12-02 15:43:31.930943,83.300000,86.860000,761.362000
27.93,2017-12-02 15:43:38.322733,83.300000,86.870000,761.362000
27.93,2017-12-02 15:43:46.381805,83.300000,86.870000,761.362000
27.93,2017-12-02 15:43:56.788938,83.300000,86.870000,761.362000
27.02,2017-12-02 15:44:04.670836,83.400000,86.870000,762.276000
27.02,2017-12-02 15:44:11.337862,83.400000,86.870000,762.276000
27.02,2017-12-02 15:44:17.149001,83.400000,86.870000,762.276000
27.02,2017-12-02 15:44:24.319464,83.400000,86.870000,762.276000
33.96,2017-12-02 15:44:31.741002,82.640000,86.870000,755.329600
33.96,2017-12-02 15:44:38.317558,82.640000,86.870000,755.329600
28.75,2017-12-02 15:44:47.888047,83.210000,86.870000,760.539400
28.75,2017-12-02 15:44:54.185981,83.210000,86.870000,760.539400
28.75,2017-12-02 15:45:00.482897,83.210000,86.870000,760.539400
28.75,2017-12-02 15:45:06.689693,83.210000,86.870000,760.539400
28.75,2017-12-02 15:45:13.841027,83.210000,86.870000,760.539400
28.75,2017-12-02 15:45:20.627912,83.210000,86.870000,760.539400
28.75,2017-12-02 15:45:46.417114,83.210000,86.870000,760.539400
28.75,2017-12-02 15:45:54.409731,83.210000,86.870000,760.539400
28.75,2017-12-02 15:46:02.558565,83.210000,86.870000,760.539400
28.75,2017-12-02 15:46:09.866506,83.210000,86.870000,760.539400
28.75,2017-12-02 15:46:18.739384,83.210000,86.870000,760.539400
28.75,2017-12-02 15:46:26.104014,83.210000,86.870000,760.539400
28.75,2017-12-02 15:46:35.051223,83.210000,86.870000,760.539400
28.75,2017-12-02 15:46:42.387880,83.210000,86.870000,760.539400
31.50,2017-12-02 15:46:49.064053,82.900000,86.860000,757.706000
31.50,2017-12-02 15:47:00.412017,82.900000,86.860000,757.706000
31.50,2017-12-02 15:47:06.936580,82.900000,86.860000,757.706000
31.50,2017-12-02 15:47:17.278574,82.900000,86.860000,757.706000
31.50,2017-12-02 15:47:24.220334,82.900000,86.860000,757.706000
30.58,2017-12-02 15:47:32.834373,83.000000,86.860000,758.620000
30.58,2017-12-02 15:47:40.243812,83.000000,86.860000,758.620000
30.58,2017-12-02 15:47:48.120120,83.000000,86.860000,758.620000
30.58,2017-12-02 15:47:55.016127,83.000000,86.860000,758.620000
30.58,2017-12-02 15:48:01.385367,83.000000,86.860000,758.620000
30.58,2017-12-02 15:48:08.164014,83.000000,86.860000,758.620000
30.58,2017-12-02 15:48:17.201854,83.000000,86.860000,758.620000
31.50,2017-12-02 15:48:23.941779,82.900000,86.860000,757.706000
31.50,2017-12-02 15:48:45.709747,82.900000,86.860000,757.706000
31.50,2017-12-02 15:48:56.712025,82.900000,86.860000,757.706000
31.50,2017-12-02 15:49:03.383767,82.900000,86.860000,757.706000
31.50,2017-12-02 15:49:11.981124,82.900000,86.860000,757.706000
31.50,2017-12-02 15:49:19.709503,82.900000,86.860000,757.706000
31.59,2017-12-02 15:49:36.017750,82.900000,86.870000,757.706000
31.59,2017-12-02 15:49:44.148045,82.900000,86.870000,757.706000
31.59,2017-12-02 15:49:56.020609,82.900000,86.870000,757.706000
31.59,2017-12-02 15:50:02.537860,82.900000,86.870000,757.706000
31.59,2017-12-02 15:50:32.291439,82.900000,86.870000,757.706000
31.50,2017-12-02 15:50:40.810242,82.900000,86.860000,757.706000
31.50,2017-12-02 15:50:47.708338,82.900000,86.860000,757.706000
31.50,2017-12-02 15:50:56.138159,82.900000,86.860000,757.706000
31.50,2017-12-02 15:51:03.023276,82.900000,86.860000,757.706000
31.50,2017-12-02 15:51:10.401906,82.900000,86.860000,757.706000
31.50,2017-12-02 15:51:17.026601,82.900000,86.860000,757.706000
31.50,2017-12-02 15:51:23.741116,82.900000,86.860000,757.706000
31.50,2017-12-02 15:51:32.579463,82.900000,86.860000,757.706000
31.50,2017-12-02 15:51:40.195824,82.900000,86.860000,757.706000
31.77,2017-12-02 15:51:50.909507,82.870000,86.860000,757.431800
31.77,2017-12-02 15:52:12.634179,82.870000,86.860000,757.431800
31.50,2017-12-02 15:52:26.594904,82.900000,86.860000,757.706000
31.50,2017-12-02 15:52:36.225398,82.900000,86.860000,757.706000
31.50,2017-12-02 15:52:43.466586,82.900000,86.860000,757.706000
31.50,2017-12-02 15:52:52.232883,82.900000,86.860000,757.706000
31.50,2017-12-02 15:52:59.521722,82.900000,86.860000,757.706000
31.50,2017-12-02 15:53:06.979759,82.900000,86.860000,757.706000
31.50,2017-12-02 15:53:13.863141,82.900000,86.860000,757.706000
31.95,2017-12-02 15:53:29.952950,82.860000,86.870000,757.340400
31.95,2017-12-02 15:53:37.019653,82.860000,86.870000,757.340400
31.77,2017-12-02 15:53:45.652293,82.880000,86.870000,757.523200
31.77,2017-12-02 15:53:52.160859,82.880000,86.870000,757.523200
31.77,2017-12-02 15:54:00.577675,82.880000,86.870000,757.523200
31.77,2017-12-02 15:54:07.047242,82.880000,86.870000,757.523200
31.77,2017-12-02 15:54:13.892130,82.880000,86.870000,757.523200
31.77,2017-12-02 15:54:21.122253,82.880000,86.870000,757.523200
31.77,2017-12-02 15:54:28.099277,82.880000,86.870000,757.523200
31.68,2017-12-02 15:54:36.739527,82.890000,86.870000,757.614600
31.50,2017-12-02 15:54:46.818583,82.900000,86.860000,757.706000
31.50,2017-12-02 15:54:56.066157,82.900000,86.860000,757.706000
31.50,2017-12-02 15:55:04.549620,82.900000,86.860000,757.706000
31.50,2017-12-02 15:55:13.079533,82.900000,86.860000,757.706000
31.50,2017-12-02 15:55:19.805116,82.900000,86.860000,757.706000
31.50,2017-12-02 15:55:26.499299,82.900000,86.860000,757.706000
31.50,2017-12-02 15:55:33.048924,82.900000,86.860000,757.706000
31.50,2017-12-02 15:55:47.422270,82.900000,86.860000,757.706000
31.50,2017-12-02 15:55:53.297031,82.900000,86.860000,757.706000
31.50,2017-12-02 15:56:01.343776,82.900000,86.860000,757.706000
31.50,2017-12-02 15:56:10.789680,82.900000,86.860000,757.706000
31.50,2017-12-02 15:56:19.846435,82.900000,86.860000,757.706000
31.50,2017-12-02 15:56:25.666508,82.900000,86.860000,757.706000
31.59,2017-12-02 15:56:33.382020,82.900000,86.870000,757.706000
31.59,2017-12-02 15:56:38.870604,82.900000,86.870000,757.706000
31.59,2017-12-02 15:57:15.618228,82.900000,86.870000,757.706000
31.59,2017-12-02 15:57:21.447454,82.900000,86.870000,757.706000
32.77,2017-12-02 15:57:28.854359,82.900000,87.000000,757.706000
31.59,2017-12-02 15:57:37.775474,82.900000,86.870000,757.706000
30.67,2017-12-02 15:57:44.602125,83.000000,86.870000,758.620000
30.67,2017-12-02 15:57:50.477196,83.000000,86.870000,758.620000
30.67,2017-12-02 15:58:00.849935,83.000000,86.870000,758.620000
30.67,2017-12-02 15:58:09.058043,83.000000,86.870000,758.620000
30.67,2017-12-02 15:58:17.325926,83.000000,86.870000,758.620000
30.67,2017-12-02 15:58:31.329359,83.000000,86.870000,758.620000
31.31,2017-12-02 15:58:53.120373,83.000000,86.940000,758.620000
32.58,2017-12-02 15:59:00.505756,83.000000,87.080000,758.620000
33.13,2017-12-02 15:59:06.593093,83.000000,87.140000,758.620000
33.13,2017-12-02 15:59:12.987968,83.000000,87.140000,758.620000
33.13,2017-12-02 15:59:21.330121,83.000000,87.140000,758.620000
33.13,2017-12-02 15:59:29.859837,83.000000,87.140000,758.620000
33.13,2017-12-02 15:59:37.555074,83.000000,87.140000,758.620000
31.94,2017-12-02 15:59:44.213959,83.000000,87.010000,758.620000
31.94,2017-12-02 16:00:05.794574,83.000000,87.010000,758.620000
33.31,2017-12-02 16:00:11.741787,83.000000,87.160000,758.620000
31.11,2017-12-02 16:00:18.220031,83.240000,87.160000,760.813600
31.11,2017-12-02 16:00:27.646931,83.240000,87.160000,760.813600
31.11,2017-12-02 16:01:41.617540,83.240000,87.160000,760.813600
33.39,2017-12-02 16:01:48.319417,83.100000,87.270000,759.534000
33.39,2017-12-02 16:01:54.670661,83.100000,87.270000,759.534000
33.39,2017-12-02 16:02:01.158399,83.100000,87.270000,759.534000
33.39,2017-12-02 16:02:07.688500,83.100000,87.270000,759.534000
33.39,2017-12-02 16:02:14.735769,83.100000,87.270000,759.534000
33.39,2017-12-02 16:02:21.612541,83.100000,87.270000,759.534000
33.39,2017-12-02 16:02:29.424479,83.100000,87.270000,759.534000
33.39,2017-12-02 16:02:39.309870,83.100000,87.270000,759.534000
29.55,2017-12-02 16:02:48.891906,83.520000,87.270000,763.372800
28.82,2017-12-02 16:02:55.554077,83.600000,87.270000,764.104000
28.82,2017-12-02 16:03:02.125331,83.600000,87.270000,764.104000
28.82,2017-12-02 16:03:10.359961,83.600000,87.270000,764.104000
28.82,2017-12-02 16:03:16.245987,83.600000,87.270000,764.104000
28.82,2017-12-02 16:03:37.710988,83.600000,87.270000,764.104000
28.19,2017-12-02 16:03:43.592985,83.570000,87.170000,763.829800
28.19,2017-12-02 16:03:51.039740,83.570000,87.170000,763.829800
